start_x,start_y,end_x,end_y,control1_x,control1_y,control2_x,control2_y
488,330,765,731,415,255,752,595
770,536,717,593,838,706,715,412
662,574,400,131,634,468,285,-9
565,102,741,550,605,-52,577,682
415,100,714,656,582,44,851,711
18,317,610,262,-181,426,556,93
442,688,424,581,609,767,428,762
44,656,657,554,28,667,814,570
607,225,396,392,702,191,227,524
625,636,474,719,614,520,428,867
612,770,369,309,600,718,391,361
676,209,674,431,859,270,508,444
311,73,427,108,159,220,401,36
633,79,367,334,547,-121,243,503
534,695,592,756,490,510,563,713
231,177,20,243,165,236,182,345
259,271,282,34,76,150,392,111
172,651,654,240,105,700,525,343
659,437,567,290,792,500,637,201
496,713,491,364,354,683,655,503
2,358,413,205,-46,248,346,98
781,597,728,685,978,791,804,883
104,153,796,549,224,-9,898,568
480,424,720,542,522,355,859,733
412,154,151,397,321,22,103,504
281,187,107,13,439,228,-55,121
168,304,779,530,167,120,844,700
370,86,309,452,488,259,200,534
485,281,387,490,538,129,400,380
735,644,777,303,628,671,672,246
691,493,244,149,586,463,165,298
21,470,556,289,-137,272,488,352
371,656,475,218,297,485,276,57
742,91,146,512,797,64,26,670
462,725,710,552,563,836,640,471
697,532,486,9,764,400,596,-133
216,599,280,692,283,696,130,601
764,235,293,518,818,401,128,436
717,96,18,659,658,36,81,499
465,12,329,120,653,184,376,176
532,785,241,642,425,654,145,680
156,482,376,22,184,565,319,25
340,543,515,315,256,531,500,448
51,664,564,481,249,543,522,665
627,643,343,386,427,824,306,404
679,705,430,660,646,667,328,708
68,641,110,380,215,539,58,287
700,294,752,407,823,287,574,469
549,414,753,2,695,503,676,-161
53,480,66,239,233,400,40,260
283,70,393,47,372,242,415,-96
98,503,638,123,274,509,579,257
699,214,743,220,591,115,697,94
783,221,23,715,603,92,155,684
765,49,394,131,849,-151,472,110
694,317,770,171,518,226,762,23
13,345,630,379,102,330,501,298
523,785,742,83,444,788,750,27
770,286,403,761,646,436,484,614
730,2,525,309,668,-108,659,262
258,461,764,280,253,450,576,141
163,721,392,322,207,623,390,183
85,667,365,745,250,582,381,697
253,506,52,699,287,454,179,567
28,407,790,545,-139,593,667,393
679,314,616,776,514,213,603,928
632,47,400,238,633,-82,448,271
338,745,307,423,371,870,265,559
735,274,426,410,869,303,499,289
352,561,127,520,374,716,-10,519
354,320,288,145,524,194,473,193
11,341,735,465,16,381,881,472
386,373,295,72,379,410,182,101
788,494,87,152,948,580,82,95
57,710,259,590,100,823,316,788
108,727,706,120,277,923,651,-52
244,256,120,499,174,387,281,446
241,289,409,264,440,461,523,460
752,361,36,280,636,493,-129,238
202,39,632,593,11,233,529,539
472,620,15,384,427,469,22,218
177,55,204,606,89,98,145,507
554,381,778,541,533,572,952,578
393,123,720,482,287,105,589,658
599,624,374,50,686,514,412,170
533,454,80,49,662,488,-97,193
338,653,44,447,481,764,-34,487
51,371,158,541,168,450,24,599
776,771,620,90,719,754,570,-9
681,222,26,748,766,236,-137,883
90,3,648,524,264,-120,722,556
429,57,748,244,449,170,742,418
87,580,594,708,258,761,567,537
345,439,439,145,497,556,625,318
345,671,10,8,387,774,4,1
582,292,791,474,708,406,663,550
428,414,291,650,569,589,388,833
343,478,314,35,270,426,116,80
698,352,318,175,771,541,409,98
17,685,403,414,-66,624,383,546
163,641,5,456,339,661,0,611
561,701,616,480,369,718,524,525
443,537,64,30,502,585,-85,79
519,647,182,311,480,467,78,266
758,721,327,5,903,719,418,139
214,48,139,79,73,6,338,-46
148,483,569,503,140,541,620,361
334,488,572,785,352,427,608,841
794,329,428,145,940,267,605,332
451,676,325,183,279,841,375,-2
151,658,183,153,223,765,184,136
715,526,100,723,555,468,-32,532
734,292,152,506,839,396,134,439
776,433,78,81,762,330,50,222
134,332,207,373,298,409,361,382
647,507,636,93,571,649,649,-28
620,626,18,231,451,772,-75,269
325,544,326,13,317,690,425,188
247,565,216,210,96,372,192,142
759,708,651,60,653,515,699,152
53,301,215,22,-21,119,250,23
75,109,442,126,-75,153,506,299
17,4,770,344,52,24,882,413
199,539,788,242,78,348,597,217
547,652,210,344,581,783,153,333
464,112,469,209,548,39,568,347
432,387,132,232,377,572,232,219
131,182,735,30,-48,207,927,191
390,481,45,293,349,397,-101,194
260,97,222,156,378,197,350,-28
327,690,154,575,293,717,136,495
335,720,401,363,518,670,497,317
183,530,343,765,75,556,321,920
790,3,603,41,715,77,547,-21
507,685,353,561,340,529,270,612
347,303,433,111,364,365,498,81
299,699,692,480,271,513,781,662
689,491,305,31,845,337,206,-26
25,705,346,457,111,647,330,600
543,301,168,40,383,186,175,177
756,80,296,356,909,-75,251,493
128,21,368,97,164,-55,302,79
369,649,361,725,269,604,505,884
324,34,314,30,392,-156,173,-43
502,36,650,795,685,-142,840,775
10,528,459,73,41,680,307,52
378,399,505,5,506,571,330,127
461,251,699,297,647,310,663,471
384,659,547,750,415,548,479,645
710,783,18,377,654,929,92,322
706,615,491,705,553,775,455,828
469,258,165,150,351,291,15,74
561,212,381,379,506,252,527,336
699,293,328,603,753,456,399,679
98,363,276,637,27,212,296,554
653,241,374,516,762,355,313,583
101,259,243,402,2,69,324,300
155,470,693,406,117,410,667,337
132,751,528,744,-11,906,678,920
764,628,441,32,894,614,263,1
54,503,454,233,121,305,366,129
496,728,596,197,644,899,665,276
337,287,25,569,345,170,76,713
309,314,251,145,144,235,74,59
217,89,749,780,254,-43,694,849
89,413,6,152,215,592,70,277
296,324,731,532,231,359,757,481
188,94,622,635,170,291,465,720
329,462,522,341,465,491,421,520
327,745,299,661,516,680,264,629
294,12,311,369,162,-51,153,281
285,26,387,473,237,-102,261,548
522,743,588,700,664,548,581,752
776,582,195,19,725,621,69,67
219,769,404,323,294,905,554,495
121,520,39,91,17,326,196,-11
798,545,693,1,978,624,696,-100
337,736,302,248,404,711,407,349
698,271,540,315,763,272,712,483
560,618,64,429,489,693,-115,557
8,726,523,109,180,768,444,37
369,577,734,772,347,470,695,678
700,573,274,685,585,451,133,849
749,534,377,158,658,654,373,11
572,168,558,30,439,210,543,162
378,564,485,163,340,504,373,308
3,637,27,153,-181,717,158,43
345,320,612,764,167,204,553,631
622,568,707,697,524,523,659,800
480,679,380,570,473,814,433,762
260,353,177,611,289,516,239,732
93,497,149,544,156,572,342,721
571,659,686,415,734,858,557,257
388,416,414,694,250,427,342,553
342,578,463,538,464,598,487,425
204,65,534,215,24,93,477,232
565,422,561,370,677,391,566,546
667,708,75,544,733,625,-25,487
401,178,740,122,294,8,563,-41
422,289,515,581,320,428,353,572
343,789,689,198,204,816,670,283
132,262,374,16,31,89,422,4
274,496,493,369,342,361,625,286
36,518,696,331,-55,350,577,362
684,761,469,363,778,799,528,314
331,303,537,260,309,281,678,289
552,124,370,415,476,36,315,500
423,736,682,682,443,876,715,539
525,502,430,415,631,695,267,537
208,23,258,618,266,-159,282,733
130,717,572,353,186,820,522,430
243,262,548,747,212,196,448,944
739,599,763,20,811,738,775,124
426,648,474,154,239,816,456,-32
365,143,792,414,307,255,702,436
633,382,404,286,610,344,410,343
101,220,542,131,168,369,510,46
496,303,488,39,357,421,320,25
626,38,54,215,744,135,63,96
691,744,592,769,795,656,722,898
148,564,669,465,277,722,783,378
286,447,677,84,88,260,600,35
462,235,104,418,504,42,-32,586
358,208,521,257,305,55,605,99
778,100,38,591,641,48,-37,629
228,268,62,606,172,84,118,456
586,250,319,770,608,238,359,627
20,583,216,324,-46,748,164,474
644,616,723,80,785,583,916,161
757,149,91,527,802,286,23,721
404,52,52,316,416,66,207,188
200,37,731,588,103,235,547,598
325,290,229,735,302,456,423,902
406,459,143,230,517,297,314,427
310,704,174,60,257,545,187,-33
29,395,291,435,-65,196,348,464
85,562,576,618,96,644,591,673
402,100,37,771,508,-9,-73,867
417,419,84,287,585,244,20,194
666,131,763,732,784,-46,915,926
54,739,254,680,-67,649,125,769
337,195,283,622,303,79,152,721
130,44,27,209,250,-110,81,390
667,134,325,194,586,269,428,92
527,769,739,585,603,654,855,558
189,41,515,206,252,117,317,59
616,24,369,106,612,151,518,262
299,166,114,686,160,328,121,494
115,275,162,471,182,190,227,415
245,391,707,187,376,340,766,113
524,343,341,260,440,386,520,300
540,117,363,94,377,-70,313,-102
542,784,231,604,425,767,84,647
727,773,709,256,679,733,543,90
70,569,415,789,-18,423,406,905
176,762,105,584,193,591,209,463
617,593,715,93,622,588,796,155
119,693,13,40,-48,581,47,-114
252,597,583,225,439,667,729,134
470,767,140,506,664,833,192,688
114,113,399,253,307,102,445,262
274,795,353,573,285,842,242,741
10,194,190,762,200,168,109,799
19,723,243,658,142,652,287,584
401,725,334,464,298,635,502,274
565,501,100,393,369,603,24,216
782,706,722,383,648,742,899,550
357,539,670,179,499,404,597,113
400,85,228,246,476,160,62,445
286,157,117,490,268,187,-79,322
687,16,63,133,865,-161,191,224
428,761,116,723,460,870,-4,634
519,235,253,132,711,264,328,188
12,451,470,579,-174,432,382,557
763,471,713,746,909,273,707,794
11,122,265,632,-10,70,202,759
242,175,17,97,211,196,98,-10
639,36,748,588,699,205,712,676
168,172,536,739,228,0,633,744
37,401,668,94,-149,287,660,-19
237,567,417,417,188,384,223,530
2,469,528,244,-128,630,552,422
105,705,423,517,76,685,514,484
251,212,200,718,307,179,25,563
454,48,504,596,495,-69,532,472
699,594,742,218,771,526,929,60
134,632,247,100,247,803,210,166
601,585,393,464,549,487,414,643
527,122,333,524,328,285,376,581
788,200,660,769,854,111,802,960
141,531,179,328,143,483,19,197
15,798,655,81,-34,846,468,173
83,613,84,439,86,609,111,322
463,642,683,645,289,692,793,835
718,101,643,713,548,210,638,886
592,141,670,632,417,35,734,513
66,632,377,492,258,483,293,482
651,445,760,453,795,313,731,432
512,427,759,135,392,482,799,288
294,172,111,688,117,-7,159,830
292,728,676,562,449,886,529,408
221,621,486,476,180,546,507,596
401,40,736,710,400,-132,796,855
404,592,475,288,219,488,303,299
419,54,121,448,573,-51,228,617
7,439,782,263,96,570,963,385
80,627,294,318,26,771,269,348
680,564,83,101,701,575,96,3
98,317,177,619,231,481,287,760
511,392,571,326,663,283,531,388
773,215,716,399,835,144,751,525
429,347,379,460,259,289,311,449
774,314,164,217,789,239,220,354
166,590,475,308,226,461,671,283
399,629,659,348,357,542,611,297
117,277,511,539,81,269,588,416
42,684,551,31,-19,618,521,80
693,190,95,680,585,177,-17,659
321,473,419,792,165,608,531,652
797,145,311,176,607,38,491,91
651,532,699,440,755,366,573,630
436,177,536,321,482,115,638,399
666,185,144,181,466,375,169,200
786,437,454,654,778,254,467,623
380,582,507,266,312,747,378,369
321,797,526,100,497,942,475,-97
447,775,405,402,585,682,387,357
44,230,489,138,164,195,469,28
136,196,1,4,127,105,-112,-43
788,354,787,4,765,351,916,-81
220,174,603,356,85,212,569,311
615,125,259,120,769,264,361,76
512,244,452,224,661,357,629,31
410,275,493,688,567,132,361,728
522,235,455,656,434,120,433,591
329,305,556,479,200,392,628,326
660,260,374,663,526,62,180,610
140,522,252,365,258,451,272,195
350,70,275,44,490,-8,254,75
443,490,173,657,327,499,77,626
758,312,691,35,730,494,687,-69
342,230,495,83,401,372,321,13
556,147,782,406,371,236,698,451
599,354,596,495,642,433,590,378
53,579,35,746,-85,773,-124,794
714,130,635,297,682,194,494,363
536,575,287,236,356,683,451,242
202,200,343,324,137,165,179,186
632,80,348,638,469,86,431,830
362,217,582,524,242,204,405,343
46,638,369,460,101,538,231,505
254,154,369,266,59,143,475,265
467,134,209,328,268,189,328,405
328,684,262,361,195,633,273,332
476,346,724,608,334,303,535,775
27,74,361,96,-27,-78,523,-59
516,461,765,701,436,601,675,571
428,737,653,127,458,546,602,217
744,743,764,259,911,703,607,327
117,430,357,483,258,254,476,482
79,419,641,593,-104,536,662,395
394,38,668,619,328,-25,843,771
738,445,280,127,652,524,463,102
499,82,713,179,596,110,677,171
539,160,162,165,548,276,111,317
265,543,252,333,221,343,415,394
318,264,397,24,120,457,419,208
639,688,365,725,711,869,170,706
652,194,526,773,753,205,408,646
660,224,474,14,527,147,477,69
192,114,768,521,262,-19,583,520
543,335,383,705,401,267,321,871
105,267,736,169,250,248,561,111
89,713,34,275,182,614,-148,460
100,303,403,793,-37,181,397,910
562,779,138,171,713,942,213,259
537,361,114,38,373,181,198,77
236,97,487,447,306,51,551,483
327,118,173,634,356,286,239,784
28,110,36,786,184,174,20,885
95,438,72,665,116,410,86,665
475,548,138,741,303,554,65,665
141,187,187,185,296,157,273,340
700,77,200,171,676,41,30,326
643,31,186,72,556,-68,305,216
540,483,692,297,698,301,495,296
373,609,168,430,536,578,363,499
549,610,563,90,385,711,706,263
170,355,751,314,256,549,784,228
401,747,630,179,291,733,609,358
57,353,206,751,-56,229,9,798
363,456,102,246,289,450,-43,134
624,57,94,110,800,153,0,142
248,302,711,749,429,139,666,818
422,556,282,182,446,417,451,66
412,715,576,318,440,866,694,501
35,341,156,775,-35,410,31,865
694,561,541,735,822,482,589,556
406,535,318,154,433,352,237,172
92,584,702,626,57,610,708,607
230,222,90,706,419,181,114,774
148,34,547,10,339,-152,743,43
744,281,689,109,890,173,526,58
559,268,569,399,636,289,440,350
515,589,452,195,344,624,577,315
751,578,769,340,778,485,887,363
156,368,163,430,336,418,-2,393
126,523,393,611,117,526,297,464
529,643,57,589,582,815,-67,530
384,253,693,157,230,276,496,248
499,38,219,9,601,67,138,-26
239,798,530,401,365,636,678,292
453,274,228,26,320,329,31,18
476,52,698,317,572,22,760,159
625,391,257,770,442,399,251,747
316,139,198,217,437,109,349,337
499,313,618,165,523,263,733,61
358,498,324,255,228,355,493,280
412,132,709,657,235,78,668,601
688,88,789,80,590,75,834,20
87,487,341,131,62,676,271,160
526,241,16,647,468,113,75,509
639,33,527,96,544,-99,439,290
40,539,417,738,35,648,346,906
381,374,188,402,488,316,41,578
467,737,245,687,531,806,100,794
608,587,164,407,703,387,289,427
658,287,408,99,795,315,506,181
759,502,421,179,712,469,272,44
593,485,441,212,751,626,301,172
177,340,412,229,206,532,495,420
534,471,41,131,349,437,-116,237
566,90,697,554,474,243,841,637
646,540,144,763,526,568,129,863
393,467,210,736,576,577,210,920
439,166,109,156,505,57,109,184
49,741,248,677,-17,800,269,641
434,617,209,352,513,729,336,307
678,2,142,249,655,56,47,405
483,621,601,64,581,596,424,81
229,46,710,648,402,120,776,772
491,286,446,191,411,411,594,364
489,757,420,334,449,876,335,502
557,42,271,157,482,8,341,269
408,480,762,548,468,637,876,718
669,505,337,728,491,478,141,577
32,565,265,340,32,586,299,480
458,493,165,241,300,306,280,303
176,636,565,656,8,452,573,665
367,48,217,709,486,-9,287,902
394,442,445,227,364,593,630,105
12,459,587,524,-87,594,754,709
573,555,571,182,726,631,399,298
465,651,173,562,297,731,280,410
573,395,290,683,475,545,445,508
165,137,463,197,277,45,313,176
454,396,709,88,446,564,803,146
481,40,236,16,340,165,163,-25
301,542,391,175,476,723,411,131
308,535,371,147,122,391,393,45
606,649,31,766,420,483,-165,595
317,483,369,345,290,388,483,257
244,186,240,149,441,49,132,84
327,605,379,111,333,707,399,38
636,624,456,211,499,515,654,68
449,236,493,160,428,201,508,104
47,491,560,356,160,499,529,292
445,275,747,273,303,400,630,408
157,602,485,297,296,611,321,114
186,582,49,336,333,489,221,154
799,271,197,547,934,220,8,576
243,598,422,600,216,449,313,755
465,453,675,53,517,454,658,-86
570,386,333,24,657,430,521,207
575,128,299,407,717,261,236,517
545,305,774,190,550,279,821,373
658,157,239,524,813,130,119,711
669,771,188,184,664,842,376,144
219,457,246,162,417,492,101,157
426,412,9,258,493,391,176,145
273,609,18,451,347,767,-40,411
355,19,669,530,404,-178,667,417
523,303,541,616,543,143,413,694
517,596,55,591,598,399,-45,717
435,187,499,786,405,281,514,984
794,276,720,88,917,268,805,107
159,210,396,355,266,355,373,550
111,101,640,381,42,239,563,377
713,536,37,759,870,342,-90,917
649,620,237,430,693,593,131,473
447,293,773,566,320,467,785,518
41,369,469,39,158,216,314,-5
287,271,345,116,332,155,174,290
158,319,577,702,252,266,535,710
360,600,555,303,487,426,363,436
104,452,51,369,129,380,241,328
214,144,381,339,364,50,282,145
376,523,568,199,535,650,507,123
468,106,283,760,593,155,409,582
425,722,788,94,433,735,850,63
731,253,621,100,717,155,786,145
575,386,422,168,512,503,468,17
722,17,674,639,887,207,624,692
278,576,201,294,159,391,268,250
290,369,262,547,435,256,194,354
145,333,156,536,81,274,177,424
86,636,106,506,92,464,62,322
517,490,727,629,539,441,529,800
495,695,133,262,694,879,-44,345
631,674,563,502,610,531,607,537
27,268,606,392,17,232,444,276
660,679,250,246,853,763,81,218
9,302,252,210,148,314,284,184
344,133,207,272,528,196,236,440
599,479,762,315,724,478,621,383
284,540,789,397,154,597,966,229
658,399,211,387,686,344,234,579
734,664,639,96,585,578,766,85
627,690,655,157,686,869,607,117
315,183,224,591,338,351,26,636
429,744,65,352,442,829,228,447
134,371,137,600,222,263,9,760
588,736,272,93,424,930,415,-78
617,638,553,322,636,544,496,423
712,522,25,216,638,351,145,380
365,329,436,310,213,420,559,241
437,776,645,637,444,689,716,568
602,744,696,746,689,636,855,831
273,473,711,561,287,395,618,553
212,276,134,558,366,151,-58,495
698,713,555,796,579,809,637,984
673,598,762,229,759,559,698,341
641,223,743,584,487,195,814,488
112,287,750,373,50,161,777,394
672,167,426,336,707,319,302,284
541,556,78,486,543,442,122,423
425,405,714,7,389,283,690,102
93,353,197,547,-96,442,37,425
210,611,662,683,208,808,616,685
118,569,555,734,312,376,584,700
